image_id,image_link,transformed_link,ground_truth,transformed_label,invalid
frost/batch_4_5062.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_5062.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_5062.png,0,0,0
brightness/batch_4_1599.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_1599.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_1599.png,1,0,1
contrast/batch_4_210.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_210.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_210.png,0,0,0
contrast/batch_3_793.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_793.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_793.png,0,0,0
jpeg_compression/batch_3_4050.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_4050.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_4050.png,0,0,0
brightness/batch_1_9951.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_9951.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_9951.png,0,0,0
brightness/batch_5_175.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_175.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_175.png,0,0,0
contrast/batch_1_586.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_586.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_586.png,0,0,0
brightness/batch_1_3580.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_3580.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_3580.png,0,0,0
jpeg_compression/batch_3_9538.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_9538.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_9538.png,0,0,0
contrast/batch_5_7676.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_7676.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_7676.png,0,0,0
frost/batch_3_929.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_929.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_929.png,0,0,0
brightness/batch_2_9231.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_9231.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_9231.png,0,0,0
contrast/batch_5_7116.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_7116.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_7116.png,0,0,0
frost/batch_3_9005.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_9005.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_9005.png,0,0,0
jpeg_compression/batch_4_3988.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_3988.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_3988.png,0,1,1
jpeg_compression/batch_1_9799.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_9799.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_9799.png,0,0,0
jpeg_compression/batch_2_5797.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_5797.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_5797.png,1,0,1
contrast/batch_3_8158.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_8158.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_8158.png,0,0,0
frost/batch_4_9043.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_9043.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_9043.png,1,0,1
contrast/batch_1_8310.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_8310.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_8310.png,1,1,0
jpeg_compression/batch_3_3591.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_3591.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_3591.png,0,0,0
contrast/batch_5_3024.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_3024.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_3024.png,0,0,0
contrast/batch_5_4981.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_4981.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_4981.png,0,0,0
brightness/batch_2_572.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_572.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_572.png,0,1,1
brightness/batch_2_430.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_430.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_430.png,0,1,1
brightness/batch_4_9436.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_9436.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_9436.png,0,0,0
jpeg_compression/batch_1_8667.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_8667.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_8667.png,1,1,0
jpeg_compression/batch_1_9867.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_9867.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_9867.png,0,0,0
frost/batch_4_664.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_664.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_664.png,0,0,0
jpeg_compression/batch_2_5693.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_5693.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_5693.png,1,1,0
jpeg_compression/batch_4_1574.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_1574.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_1574.png,0,0,0
frost/batch_1_7741.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7741.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7741.png,0,0,0
jpeg_compression/batch_3_394.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_394.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_394.png,0,0,0
contrast/batch_3_6103.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_6103.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_6103.png,0,0,0
jpeg_compression/batch_4_9756.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_9756.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_9756.png,0,0,0
contrast/batch_3_804.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_804.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_804.png,1,1,0
brightness/batch_2_9597.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_9597.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_9597.png,1,0,0
contrast/batch_3_4077.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_4077.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_4077.png,0,0,0
frost/batch_2_6675.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_6675.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_6675.png,0,0,0
brightness/batch_4_7191.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_7191.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_7191.png,0,0,0
frost/batch_3_7218.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_7218.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_7218.png,0,0,0
contrast/batch_2_1591.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_1591.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_1591.png,0,0,0
brightness/batch_4_1962.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_1962.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_1962.png,1,0,1
contrast/batch_3_8168.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_8168.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_8168.png,0,0,0
jpeg_compression/batch_4_2178.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_2178.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_2178.png,0,1,1
brightness/batch_3_7289.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_7289.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_7289.png,0,0,0
brightness/batch_2_7566.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_7566.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_7566.png,0,0,0
frost/batch_5_5843.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_5843.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_5843.png,0,0,0
jpeg_compression/batch_2_9422.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_9422.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_9422.png,0,0,0
jpeg_compression/batch_2_126.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_126.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_126.png,0,0,0
jpeg_compression/batch_5_5481.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_5481.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_5481.png,0,0,0
brightness/batch_2_9069.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_9069.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_9069.png,0,0,0
contrast/batch_3_3176.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_3176.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_3176.png,0,0,0
jpeg_compression/batch_1_9257.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_9257.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_9257.png,0,0,0
frost/batch_1_3664.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3664.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3664.png,0,0,0
brightness/batch_5_1842.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_1842.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_1842.png,0,0,0
contrast/batch_2_5635.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_5635.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_5635.png,0,0,0
frost/batch_5_5400.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_5400.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_5400.png,0,0,0
frost/batch_4_6560.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_6560.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_6560.png,0,1,1
brightness/batch_5_9722.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_9722.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_9722.png,0,0,0
brightness/batch_5_8068.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_8068.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_8068.png,0,0,0
frost/batch_4_4574.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_4574.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_4574.png,0,0,0
jpeg_compression/batch_3_6593.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_6593.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_6593.png,0,0,0
contrast/batch_3_8121.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_8121.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_8121.png,0,0,0
jpeg_compression/batch_2_6112.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_6112.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_6112.png,0,0,0
jpeg_compression/batch_4_4745.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_4745.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_4745.png,0,0,0
brightness/batch_5_639.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_639.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_639.png,0,0,0
jpeg_compression/batch_5_5754.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_5754.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_5754.png,0,0,0
jpeg_compression/batch_5_3301.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_3301.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_3301.png,0,0,0
frost/batch_3_5862.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_5862.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_5862.png,0,0,0
frost/batch_4_845.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_845.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_845.png,0,0,0
jpeg_compression/batch_5_1493.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_1493.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_1493.png,0,0,0
brightness/batch_4_3855.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_3855.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_3855.png,0,0,0
brightness/batch_5_5642.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_5642.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_5642.png,1,0,1
jpeg_compression/batch_4_5598.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_5598.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_5598.png,0,0,0
frost/batch_2_3712.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_3712.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_3712.png,0,0,0
jpeg_compression/batch_2_3007.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_3007.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_3007.png,0,0,0
contrast/batch_4_1431.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_1431.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_1431.png,0,0,0
brightness/batch_3_3913.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_3913.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_3913.png,0,0,0
contrast/batch_2_3516.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_3516.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_3516.png,0,0,0
frost/batch_1_6872.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6872.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6872.png,0,0,0
brightness/batch_2_8610.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_8610.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_8610.png,0,0,0
jpeg_compression/batch_2_5143.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_5143.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_5143.png,0,0,0
contrast/batch_5_8033.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_8033.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_8033.png,1,1,0
brightness/batch_5_8497.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_8497.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_8497.png,0,0,0
frost/batch_2_8831.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_8831.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_8831.png,0,0,0
brightness/batch_2_3735.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_3735.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_3735.png,0,0,0
frost/batch_2_9622.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_9622.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_9622.png,0,0,0
frost/batch_5_6488.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_6488.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_6488.png,0,0,0
contrast/batch_2_6005.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_6005.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_6005.png,0,0,0
frost/batch_3_5106.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_5106.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_5106.png,0,0,0
jpeg_compression/batch_4_7646.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_7646.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_7646.png,0,0,0
contrast/batch_4_1722.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_1722.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_1722.png,1,0,1
brightness/batch_5_6589.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_6589.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_6589.png,0,0,0
contrast/batch_5_1886.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_1886.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_1886.png,0,0,0
jpeg_compression/batch_1_6632.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_6632.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_6632.png,0,1,1
brightness/batch_4_9659.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_9659.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_9659.png,0,0,0
brightness/batch_3_5571.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_5571.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_5571.png,0,0,0
brightness/batch_1_9279.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_9279.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_9279.png,0,0,0
contrast/batch_1_5189.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_5189.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_5189.png,0,0,0
